Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
PC27174,Oregon,4031.539471,No,Premium,College,2/23/11,Unemployed,F,0,Suburban,Single,117,2,41,0,1,Personal Auto,Personal L1,Offer2,Web,842.4,Four-Door Car,Medsize
KZ80383,Arizona,6035.086336,No,Extended,High School or Below,2/23/11,Employed,F,29587,Suburban,Married,76,25,4,0,3,Personal Auto,Personal L2,Offer2,Branch,422.024661,Four-Door Car,Medsize
XD32841,Oregon,13897.38856,No,Premium,Bachelor,2/23/11,Medical Leave,M,24378,Suburban,Married,188,18,34,0,5,Corporate Auto,Corporate L3,Offer1,Agent,902.4,SUV,Medsize
IH23596,California,2546.364668,No,Basic,Bachelor,2/23/11,Unemployed,F,0,Urban,Divorced,68,13,11,0,1,Corporate Auto,Corporate L3,Offer1,Call Center,296.692076,Four-Door Car,Medsize
VM51572,Washington,7385.359236,No,Basic,Bachelor,2/23/11,Employed,M,54289,Suburban,Married,62,32,13,0,2,Personal Auto,Personal L2,Offer2,Call Center,430.093647,Four-Door Car,Medsize
AD12500,California,17822.56375,No,Extended,High School or Below,2/23/11,Employed,F,42696,Suburban,Single,228,17,50,0,9,Personal Auto,Personal L2,Offer3,Call Center,1273.741085,Luxury Car,Small
RW46214,Oregon,5229.68034,No,Basic,High School or Below,2/23/11,Medical Leave,F,26540,Suburban,Divorced,69,13,65,1,5,Personal Auto,Personal L1,Offer2,Call Center,331.2,Four-Door Car,Medsize
RZ80299,California,5574.959174,No,Basic,Master,2/23/11,Employed,F,54684,Suburban,Divorced,71,28,49,2,3,Personal Auto,Personal L3,Offer3,Agent,487.070965,Four-Door Car,Small
CK85904,California,13466.92071,Yes,Basic,High School or Below,2/23/11,Disabled,F,11432,Suburban,Married,119,11,9,0,2,Corporate Auto,Corporate L3,Offer2,Agent,571.2,SUV,Small
SH93005,California,6005.847375,Yes,Extended,College,2/23/11,Retired,M,13528,Suburban,Single,86,21,35,0,3,Personal Auto,Personal L3,Offer1,Agent,412.8,Four-Door Car,Medsize
WM24870,Nevada,5383.670919,No,Basic,College,2/23/11,Employed,F,89092,Rural,Divorced,68,31,30,2,3,Personal Auto,Personal L3,Offer1,Branch,91.8198,Two-Door Car,Medsize
AY35050,Arizona,7292.913911,No,Extended,College,2/23/11,Unemployed,F,0,Suburban,Married,98,3,70,0,8,Personal Auto,Personal L3,Offer1,Branch,470.4,Two-Door Car,Medsize
EV68966,California,9419.883665,No,Basic,College,2/23/11,Employed,M,87840,Rural,Married,118,22,42,1,3,Personal Auto,Personal L3,Offer1,Call Center,161.590594,SUV,Medsize
GV68933,Arizona,7679.677721,No,Basic,High School or Below,2/23/11,Disabled,M,12677,Suburban,Married,101,21,18,0,9,Personal Auto,Personal L3,Offer1,Call Center,500.633484,SUV,Medsize
YP96182,Oregon,2726.797356,No,Basic,Master,2/23/11,Employed,M,31385,Rural,Divorced,69,31,5,0,1,Personal Auto,Personal L2,Offer3,Agent,68.193193,Four-Door Car,Medsize
RH28799,Arizona,2430.959055,No,Basic,College,2/23/11,Unemployed,M,0,Suburban,Single,70,29,30,0,1,Personal Auto,Personal L3,Offer2,Call Center,341.329847,Four-Door Car,Medsize
TV23956,Washington,2089.337182,No,Basic,High School or Below,2/23/11,Unemployed,M,0,Suburban,Single,63,30,6,1,1,Personal Auto,Personal L2,Offer1,Agent,453.6,Four-Door Car,Small
HT96569,Oregon,2656.99458,No,Basic,Bachelor,2/23/11,Employed,M,57117,Suburban,Married,67,6,29,0,1,Personal Auto,Personal L3,Offer4,Branch,321.6,Four-Door Car,Small
FR34560,Oregon,2506.263939,No,Basic,Master,2/23/11,Medical Leave,F,17193,Suburban,Divorced,66,4,3,0,1,Corporate Auto,Corporate L3,Offer1,Web,316.8,Four-Door Car,Medsize
OZ97304,Arizona,2630.009217,No,Extended,High School or Below,2/23/11,Unemployed,F,0,Suburban,Single,78,14,23,1,1,Corporate Auto,Corporate L3,Offer3,Call Center,374.4,Four-Door Car,Medsize
AK44985,California,3853.473448,No,Basic,College,2/23/11,Unemployed,F,0,Suburban,Single,110,13,3,0,1,Personal Auto,Personal L2,Offer1,Agent,792,SUV,Large
QJ64737,California,6165.864761,No,Extended,High School or Below,2/23/11,Employed,F,60884,Suburban,Married,77,10,56,0,4,Personal Auto,Personal L3,Offer2,Branch,491.848498,Four-Door Car,Small
IC61020,Oregon,7437.514997,No,Basic,High School or Below,2/23/11,Employed,F,88360,Suburban,Divorced,185,2,73,0,1,Personal Auto,Personal L2,Offer1,Call Center,929.958895,Luxury Car,Large
WI52672,California,13576.143,No,Basic,High School or Below,2/23/11,Employed,F,94153,Rural,Married,111,2,5,0,2,Corporate Auto,Corporate L3,Offer1,Web,4.845348,SUV,Medsize
RB70060,California,7434.247572,No,Basic,High School or Below,2/23/11,Employed,M,51408,Suburban,Married,62,11,92,0,2,Personal Auto,Personal L2,Offer1,Agent,297.6,Four-Door Car,Large
CS30372,Oregon,5420.339434,No,Basic,Bachelor,2/23/11,Employed,M,21881,Rural,Married,69,9,27,0,5,Corporate Auto,Corporate L3,Offer3,Agent,133.099001,Four-Door Car,Medsize
LI60972,Arizona,5017.610845,No,Basic,College,2/23/11,Employed,F,91804,Suburban,Married,62,18,32,0,9,Special Auto,Special L3,Offer2,Agent,388.80286,Four-Door Car,Large
YQ42614,Washington,2661.82351,No,Basic,High School or Below,2/23/11,Employed,M,29195,Suburban,Divorced,68,2,46,0,1,Personal Auto,Personal L2,Offer2,Agent,448.181396,Two-Door Car,Small
WY21918,Washington,3867.965986,No,Extended,College,2/23/11,Employed,F,79628,Suburban,Single,98,6,4,0,1,Personal Auto,Personal L3,Offer4,Branch,470.4,Four-Door Car,Medsize
KD93234,Oregon,5502.726803,No,Basic,High School or Below,2/23/11,Unemployed,F,0,Suburban,Married,72,33,39,0,7,Corporate Auto,Corporate L3,Offer4,Agent,345.6,Four-Door Car,Small
AM17304,Arizona,7218.375778,No,Extended,Master,2/23/11,Employed,F,45356,Suburban,Single,90,31,30,0,3,Personal Auto,Personal L3,Offer2,Call Center,462.043003,Four-Door Car,Medsize
DH93217,California,29874.74493,No,Extended,Master,2/23/11,Employed,F,52651,Suburban,Single,94,34,20,0,2,Personal Auto,Personal L3,Offer3,Call Center,451.2,Two-Door Car,Small
TG37039,Oregon,6240.664762,No,Extended,Bachelor,2/23/11,Unemployed,F,0,Suburban,Single,87,31,9,0,9,Personal Auto,Personal L3,Offer1,Branch,712.40122,Four-Door Car,Medsize
LU86185,California,9031.214859,Yes,Extended,Master,2/23/11,Unemployed,F,0,Suburban,Single,122,15,47,0,9,Corporate Auto,Corporate L2,Offer1,Branch,650.52179,Sports Car,Medsize
CW77053,Oregon,4476.81416,No,Basic,High School or Below,2/23/11,Unemployed,F,0,Suburban,Divorced,62,22,46,0,3,Personal Auto,Personal L2,Offer2,Agent,297.6,Four-Door Car,Medsize
TS76653,Nevada,9031.214859,Yes,Extended,Master,2/23/11,Unemployed,F,0,Suburban,Single,122,15,47,0,9,Personal Auto,Personal L2,Offer1,Branch,650.52179,Sports Car,Medsize
TM24806,Oregon,6005.847375,Yes,Extended,College,2/23/11,Retired,M,13528,Suburban,Single,86,21,35,0,3,Personal Auto,Personal L2,Offer1,Agent,412.8,Four-Door Car,Medsize
QW88350,Washington,7618.442045,No,Basic,College,2/23/11,Employed,F,41900,Urban,Married,63,0,34,0,2,Corporate Auto,Corporate L3,Offer2,Web,170.496071,Four-Door Car,Large
AY19539,California,6005.847375,Yes,Extended,College,2/23/11,Retired,M,13528,Suburban,Single,86,21,35,0,3,Personal Auto,Personal L3,Offer1,Agent,412.8,Four-Door Car,Medsize
LJ79533,Nevada,13466.92071,Yes,Basic,High School or Below,2/23/11,Disabled,F,11432,Suburban,Married,119,11,9,0,2,Special Auto,Special L2,Offer2,Agent,571.2,SUV,Small
TG95261,California,9031.214859,Yes,Extended,Master,2/23/11,Unemployed,F,0,Suburban,Single,122,15,47,0,9,Personal Auto,Personal L2,Offer1,Branch,650.52179,Sports Car,Medsize
GI55977,Oregon,2337.35182,No,Basic,High School or Below,2/23/11,Medical Leave,F,28806,Suburban,Married,61,13,90,0,1,Personal Auto,Personal L1,Offer2,Call Center,292.8,Four-Door Car,Small
XO92596,California,6005.847375,Yes,Extended,College,2/23/11,Retired,M,13528,Suburban,Single,86,21,35,0,3,Personal Auto,Personal L3,Offer1,Agent,412.8,Four-Door Car,Medsize
YP71513,Oregon,4879.713235,No,Basic,College,2/23/11,Unemployed,M,0,Suburban,Single,67,7,84,0,5,Personal Auto,Personal L3,Offer1,Agent,321.6,Four-Door Car,Medsize
CJ51511,Arizona,13466.92071,Yes,Basic,High School or Below,2/23/11,Disabled,F,11432,Suburban,Married,119,11,9,0,2,Corporate Auto,Corporate L3,Offer2,Agent,571.2,SUV,Small
PL56477,Oregon,2927.516316,No,Basic,College,2/23/11,Employed,F,20852,Suburban,Married,73,8,6,0,1,Personal Auto,Personal L3,Offer3,Branch,383.789732,Two-Door Car,Small
ZA37110,Nevada,4699.034135,No,Extended,Bachelor,2/23/11,Unemployed,F,0,Rural,Married,129,14,93,2,1,Personal Auto,Personal L3,Offer1,Web,291.744204,SUV,Medsize
NI58226,Oregon,2752.65503,No,Basic,High School or Below,2/23/11,Employed,F,81280,Urban,Married,68,6,47,0,1,Personal Auto,Personal L3,Offer3,Web,308.349562,Four-Door Car,Medsize
JZ16164,Oregon,5110.755667,No,Extended,Bachelor,2/23/11,Disabled,F,22565,Suburban,Married,132,0,20,0,1,Personal Auto,Personal L1,Offer3,Agent,633.6,SUV,Small
DY34638,Oregon,13466.92071,Yes,Basic,High School or Below,2/23/11,Disabled,F,11432,Suburban,Married,119,11,9,0,2,Personal Auto,Personal L2,Offer2,Agent,571.2,SUV,Small
GS85403,Washington,9031.214859,Yes,Extended,Master,2/23/11,Unemployed,F,0,Suburban,Single,122,15,47,0,9,Corporate Auto,Corporate L2,Offer1,Branch,650.52179,Sports Car,Medsize
NJ55678,Arizona,7824.492263,No,Basic,Bachelor,2/23/11,Employed,F,64543,Urban,Married,65,1,84,0,2,Personal Auto,Personal L3,Offer2,Call Center,200.177163,Four-Door Car,Medsize
UD61088,California,13799.05459,No,Extended,Bachelor,2/23/11,Unemployed,M,0,Suburban,Married,127,20,31,0,2,Personal Auto,Personal L1,Offer1,Agent,609.6,SUV,Small
BN45584,Oregon,4034.926461,No,Basic,College,2/23/11,Unemployed,F,0,Suburban,Single,112,8,28,0,1,Special Auto,Special L3,Offer3,Branch,806.4,Sports Car,Medsize
OZ30867,Oregon,8409.067687,No,Basic,High School or Below,2/23/11,Employed,F,33397,Suburban,Married,106,31,15,0,5,Personal Auto,Personal L3,Offer4,Call Center,508.8,SUV,Medsize
PR37714,California,7153.208425,No,Extended,Bachelor,2/23/11,Employed,F,32238,Suburban,Divorced,91,15,80,0,4,Personal Auto,Personal L3,Offer3,Branch,439.781453,Four-Door Car,Medsize
AS55478,Oregon,3874.86854,No,Extended,Bachelor,2/23/11,Employed,M,26670,Suburban,Married,98,23,13,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,541.229321,Four-Door Car,Small
AD28349,Arizona,4637.544647,No,Basic,High School or Below,2/23/11,Unemployed,M,0,Suburban,Divorced,68,18,81,0,3,Personal Auto,Personal L3,Offer1,Call Center,352.130674,Four-Door Car,Medsize
GC52187,Nevada,3650.576237,No,Extended,College,2/23/11,Employed,F,88842,Urban,Married,90,32,42,0,1,Personal Auto,Personal L2,Offer4,Branch,350.75997,Two-Door Car,Large
FL69981,California,4038.864803,No,Basic,Bachelor,2/23/11,Unemployed,F,0,Suburban,Married,110,17,59,0,1,Personal Auto,Personal L3,Offer2,Call Center,528,SUV,Medsize
IK49861,Oregon,3107.588649,No,Extended,Bachelor,2/23/11,Unemployed,M,0,Rural,Married,88,1,66,0,1,Personal Auto,Personal L2,Offer2,Agent,87.135752,Two-Door Car,Medsize
VQ97965,Oregon,3514.212939,No,Extended,Bachelor,2/23/11,Employed,F,73643,Rural,Single,89,2,2,0,1,Corporate Auto,Corporate L3,Offer2,Agent,147.486454,Four-Door Car,Medsize
BQ20851,California,8295.977271,No,Basic,Master,2/23/11,Employed,M,73556,Urban,Divorced,104,31,4,0,9,Personal Auto,Personal L3,Offer1,Agent,497.684017,SUV,Medsize
PN77420,California,5376.88732,No,Basic,College,2/23/11,Employed,M,30039,Suburban,Single,70,21,52,0,9,Corporate Auto,Corporate L3,Offer3,Agent,498.612632,Four-Door Car,Medsize
KF96171,California,8167.992322,No,Premium,High School or Below,2/23/11,Unemployed,F,0,Suburban,Single,117,5,27,0,6,Personal Auto,Personal L2,Offer1,Call Center,842.4,Two-Door Car,Medsize
RR74547,California,2878.846941,No,Extended,High School or Below,2/23/11,Unemployed,M,0,Suburban,Single,85,33,69,0,1,Personal Auto,Personal L3,Offer3,Call Center,612,Four-Door Car,Large
BY88565,California,5219.754045,No,Basic,College,2/23/11,Employed,F,48203,Suburban,Divorced,66,20,47,0,6,Personal Auto,Personal L2,Offer4,Call Center,413.238845,Four-Door Car,Medsize
TL39187,California,6511.103163,No,Extended,Bachelor,2/23/11,Unemployed,M,0,Suburban,Single,91,24,28,0,8,Corporate Auto,Corporate L3,Offer3,Branch,655.404481,Two-Door Car,Medsize
AM88377,California,5049.765309,No,Basic,Bachelor,2/23/11,Retired,F,10180,Suburban,Married,65,17,99,0,4,Corporate Auto,Corporate L2,Offer1,Branch,455.654032,Two-Door Car,Medsize
LA29810,California,6240.903564,No,Extended,College,2/23/11,Employed,F,68332,Suburban,Married,79,23,21,3,8,Personal Auto,Personal L2,Offer2,Branch,379.2,Four-Door Car,Medsize
VC11777,California,5187.653993,No,Basic,High School or Below,2/23/11,Employed,F,80521,Suburban,Single,65,20,43,2,9,Personal Auto,Personal L1,Offer1,Branch,342.913243,Four-Door Car,Small
NE79174,California,5386.512585,No,Basic,Bachelor,2/23/11,Employed,M,41228,Suburban,Married,70,2,99,3,7,Personal Auto,Personal L3,Offer2,Web,336,Two-Door Car,Medsize
KE98143,California,2700.676449,No,Basic,Master,2/23/11,Employed,F,89362,Rural,Single,67,8,72,0,1,Personal Auto,Personal L2,Offer4,Branch,116.209568,Four-Door Car,Medsize
EA54906,California,7501.661322,No,Extended,High School or Below,2/23/11,Employed,F,38874,Urban,Divorced,94,6,86,0,3,Corporate Auto,Corporate L1,Offer2,Branch,331.170924,Four-Door Car,Medsize
ND87334,California,2287.59692,No,Basic,High School or Below,2/22/11,Unemployed,M,0,Suburban,Married,63,1,5,0,1,Corporate Auto,Corporate L3,Offer2,Agent,679.368378,Two-Door Car,Medsize
HL53154,California,7416.197322,No,Extended,Bachelor,2/22/11,Unemployed,M,0,Suburban,Single,77,15,12,2,2,Personal Auto,Personal L3,Offer1,Agent,554.4,Four-Door Car,Medsize
JI71369,California,5106.111827,No,Basic,College,2/22/11,Employed,F,30110,Rural,Married,64,2,4,0,5,Personal Auto,Personal L1,Offer1,Web,140.165035,Four-Door Car,Medsize
UC33108,California,6563.644143,No,Extended,Bachelor,2/22/11,Employed,M,32375,Suburban,Married,83,17,83,0,6,Personal Auto,Personal L1,Offer1,Agent,398.4,Four-Door Car,Small
EN61670,Arizona,5332.462694,Yes,Basic,Doctor,2/22/11,Employed,F,68931,Urban,Married,66,32,30,0,7,Personal Auto,Personal L1,Offer2,Branch,309.577946,Four-Door Car,Medsize
SW31412,Oregon,14808.05624,No,Basic,College,2/22/11,Employed,F,41440,Suburban,Married,62,20,80,1,2,Personal Auto,Personal L3,Offer3,Agent,297.6,Four-Door Car,Small
JY27336,Oregon,8205.387936,No,Basic,College,2/22/11,Employed,F,85840,Rural,Married,102,14,79,2,4,Corporate Auto,Corporate L3,Offer2,Agent,138.722385,SUV,Medsize
XR70252,California,4788.932598,No,Basic,High School or Below,2/22/11,Unemployed,F,0,Suburban,Married,67,2,49,1,3,Personal Auto,Personal L2,Offer2,Web,321.6,Two-Door Car,Medsize
PR53785,Arizona,7457.237794,No,Basic,High School or Below,2/22/11,Unemployed,F,0,Suburban,Married,198,18,55,1,1,Personal Auto,Personal L3,Offer1,Branch,1577.674417,Luxury Car,Small
OB96537,Oregon,5946.670679,No,Basic,Master,2/22/11,Employed,M,81139,Suburban,Divorced,74,22,69,0,3,Special Auto,Special L2,Offer1,Web,392.6364,Four-Door Car,Medsize
ME77513,Nevada,8717.777831,No,Premium,Master,2/22/11,Employed,F,83707,Urban,Married,108,2,72,0,7,Corporate Auto,Corporate L3,Offer1,Agent,290.391526,Four-Door Car,Medsize
CA86085,Washington,5608.316348,No,Basic,High School or Below,2/22/11,Employed,M,67176,Suburban,Single,72,20,90,0,9,Personal Auto,Personal L3,Offer2,Branch,345.6,Four-Door Car,Large
AW18068,Arizona,9468.509337,No,Extended,High School or Below,2/22/11,Unemployed,M,0,Suburban,Single,88,6,47,0,2,Personal Auto,Personal L1,Offer1,Agent,633.6,Two-Door Car,Medsize
GH42026,Oregon,8535.108918,No,Basic,Bachelor,2/22/11,Employed,M,55790,Rural,Single,111,4,40,0,9,Personal Auto,Personal L3,Offer3,Branch,117.672722,SUV,Medsize
ZC32510,Arizona,9339.341599,No,Premium,High School or Below,2/22/11,Employed,M,69442,Suburban,Married,118,26,6,3,3,Personal Auto,Personal L1,Offer3,Branch,1265.570302,Four-Door Car,Small
EP72155,California,2004.350666,Yes,Basic,College,2/22/11,Unemployed,F,0,Suburban,Divorced,66,16,35,4,1,Personal Auto,Personal L3,Offer1,Branch,316.8,Four-Door Car,Small
LA80525,Nevada,5454.890731,No,Extended,Bachelor,2/22/11,Unemployed,M,0,Suburban,Divorced,82,4,77,1,3,Corporate Auto,Corporate L3,Offer1,Branch,393.6,Two-Door Car,Large
CH97539,Washington,8286.964421,No,Basic,Bachelor,2/22/11,Employed,F,40001,Rural,Divorced,70,26,7,0,2,Personal Auto,Personal L3,Offer1,Branch,142.567008,Four-Door Car,Medsize
VZ79886,Oregon,12550.88198,No,Premium,Bachelor,2/22/11,Employed,F,22234,Suburban,Divorced,160,0,92,0,3,Personal Auto,Personal L3,Offer1,Agent,768,SUV,Medsize
EI91403,California,2578.270957,No,Basic,High School or Below,2/22/11,Employed,M,34946,Suburban,Married,65,30,63,0,1,Personal Auto,Personal L3,Offer2,Call Center,420.35698,Two-Door Car,Small
MD73554,California,5251.983996,No,Basic,College,2/22/11,Employed,M,59537,Suburban,Married,66,23,5,0,7,Personal Auto,Personal L1,Offer1,Branch,316.8,Two-Door Car,Medsize
GG68407,Washington,2321.88367,No,Basic,High School or Below,2/22/11,Unemployed,F,0,Suburban,Single,65,13,7,0,1,Personal Auto,Personal L3,Offer2,Agent,468,Four-Door Car,Medsize
FU99476,Washington,6770.306834,No,Extended,High School or Below,2/22/11,Employed,M,74422,Rural,Divorced,85,4,3,1,3,Personal Auto,Personal L1,Offer1,Call Center,95.338505,Four-Door Car,Medsize
FX55923,Arizona,5372.914477,No,Basic,Bachelor,2/22/11,Employed,M,50405,Rural,Divorced,70,6,21,1,9,Personal Auto,Personal L2,Offer3,Call Center,7.069583,Four-Door Car,Medsize
TH84309,California,9372.843639,No,Extended,High School or Below,2/22/11,Unemployed,M,0,Suburban,Married,126,19,17,0,4,Personal Auto,Personal L3,Offer3,Branch,604.8,SUV,Medsize
PB43222,Washington,9102.902307,No,Premium,Doctor,2/22/11,Employed,M,73759,Suburban,Married,114,2,25,3,6,Personal Auto,Personal L3,Offer1,Agent,547.2,Four-Door Car,Small
ZH42145,Washington,2582.862313,No,Basic,High School or Below,2/22/11,Employed,F,50148,Suburban,Married,65,0,45,0,1,Corporate Auto,Corporate L3,Offer2,Web,323.485239,Four-Door Car,Small
JD73594,Oregon,3309.11965,No,Extended,Bachelor,2/22/11,Employed,M,72140,Suburban,Divorced,87,22,66,2,1,Personal Auto,Personal L3,Offer3,Agent,417.6,Four-Door Car,Large
QZ58370,Nevada,11820.1098,No,Extended,Bachelor,2/22/11,Employed,F,86801,Urban,Married,98,5,20,0,2,Personal Auto,Personal L3,Offer4,Branch,371.108203,Four-Door Car,Medsize
EH37385,Arizona,8789.88406,No,Basic,Master,2/22/11,Employed,F,22849,Suburban,Married,109,5,75,0,4,Personal Auto,Personal L3,Offer1,Call Center,523.2,Sports Car,Medsize
XR97812,California,2345.084479,No,Basic,College,2/22/11,Unemployed,M,0,Suburban,Single,69,1,56,0,1,Personal Auto,Personal L3,Offer1,Agent,331.2,Four-Door Car,Medsize
NZ19529,Arizona,4839.107156,No,Extended,High School or Below,2/22/11,Unemployed,M,0,Suburban,Single,137,18,50,0,1,Personal Auto,Personal L1,Offer2,Agent,1227.458548,SUV,Medsize
QH56750,Arizona,20700.8645,No,Basic,High School or Below,2/22/11,Unemployed,M,0,Suburban,Single,64,9,17,0,2,Personal Auto,Personal L1,Offer2,Agent,460.8,Four-Door Car,Medsize
ZS32263,California,3788.649817,No,Extended,High School or Below,2/22/11,Employed,F,48887,Suburban,Divorced,95,26,25,0,1,Personal Auto,Personal L1,Offer2,Agent,456,Four-Door Car,Medsize
OH99089,California,5827.409742,No,Basic,Master,2/22/11,Employed,F,30228,Rural,Married,73,28,44,0,5,Personal Auto,Personal L3,Offer2,Branch,163.345647,Four-Door Car,Medsize
OZ41737,Oregon,5366.779081,No,Basic,Doctor,2/22/11,Unemployed,F,0,Urban,Married,70,5,29,0,4,Personal Auto,Personal L2,Offer1,Agent,223.174067,Four-Door Car,Large
XR52852,Oregon,2004.350666,Yes,Basic,College,2/22/11,Unemployed,F,0,Suburban,Divorced,66,16,35,4,1,Special Auto,Special L2,Offer1,Branch,316.8,Four-Door Car,Small
RI85578,Washington,2638.140052,No,Basic,Bachelor,2/22/11,Employed,F,79699,Suburban,Married,65,24,12,0,1,Personal Auto,Personal L3,Offer2,Call Center,348.82656,Two-Door Car,Small
MF19231,California,7434.675149,No,Extended,Master,2/22/11,Employed,M,28377,Suburban,Married,94,26,99,0,3,Personal Auto,Personal L1,Offer2,Call Center,451.2,Four-Door Car,Medsize
JW30054,Oregon,8283.066678,No,Premium,High School or Below,2/22/11,Employed,M,71034,Suburban,Married,103,26,15,0,3,Corporate Auto,Corporate L1,Offer1,Branch,494.4,Four-Door Car,Medsize
GZ31904,Oregon,6861.745956,No,Extended,College,2/22/11,Employed,M,30816,Urban,Married,87,10,43,0,4,Personal Auto,Personal L1,Offer3,Call Center,237.57033,Two-Door Car,Medsize
GL49408,California,6762.082924,No,Extended,Doctor,2/22/11,Employed,M,40372,Rural,Married,85,15,17,0,4,Corporate Auto,Corporate L2,Offer3,Branch,76.975713,Four-Door Car,Medsize
UE19977,California,4379.770178,No,Premium,College,2/22/11,Employed,F,47747,Rural,Divorced,111,31,76,0,1,Personal Auto,Personal L3,Offer3,Web,165.588524,Two-Door Car,Medsize
BJ18904,Arizona,3964.534974,No,Basic,College,2/22/11,Medical Leave,M,14616,Suburban,Married,106,16,23,0,1,Personal Auto,Personal L3,Offer1,Agent,575.260213,SUV,Small
QT90140,Arizona,5332.462694,Yes,Basic,Doctor,2/22/11,Employed,F,68931,Urban,Married,66,32,30,0,7,Personal Auto,Personal L2,Offer2,Branch,309.577946,Four-Door Car,Medsize
