Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
NS74173,Nevada,2968.077571,No,Basic,College,2/21/11,Employed,M,91646,Rural,Married,74,12,10,0,1,Corporate Auto,Corporate L1,Offer2,Branch,57.678779,Two-Door Car,Medsize
JI94264,Arizona,10053.55227,No,Extended,College,2/28/11,Disabled,M,16511,Suburban,Single,135,35,4,0,5,Personal Auto,Personal L3,Offer2,Agent,972.0,SUV,Large
NP18074,Arizona,4209.682602,No,Basic,Bachelor,2/24/11,Employed,F,57933,Suburban,Married,105,10,64,0,1,Personal Auto,Personal L3,Offer1,Call Center,533.255723,SUV,Small
CW98845,Oregon,2316.796105,No,Basic,Bachelor,2/24/11,Unemployed,M,0,Suburban,Married,64,2,80,0,1,Personal Auto,Personal L2,Offer4,Branch,307.2,Four-Door Car,Medsize
KO95143,California,8521.738901,No,Premium,High School or Below,2/21/11,Employed,M,37910,Suburban,Married,108,7,9,0,7,Personal Auto,Personal L3,Offer1,Agent,518.4,Four-Door Car,Medsize
PP97061,Nevada,4282.947971,Yes,Basic,College,2/26/11,Employed,F,40864,Rural,Married,109,16,70,1,1,Personal Auto,Personal L3,Offer1,Agent,166.937747,SUV,Medsize
SD67101,Nevada,3600.934326,Yes,Basic,High School or Below,2/25/11,Retired,F,25147,Suburban,Single,101,7,54,0,1,Personal Auto,Personal L2,Offer1,Agent,694.598288,SUV,Medsize
EW35231,Oregon,9934.865795,No,Extended,High School or Below,2/27/11,Employed,F,56379,Suburban,Married,125,0,59,1,8,Corporate Auto,Corporate L2,Offer1,Agent,600.0,SUV,Medsize
HS14476,Washington,9162.063169,No,Extended,College,2/23/11,Medical Leave,M,29723,Rural,Married,80,8,79,0,2,Personal Auto,Personal L2,Offer1,Call Center,20.985105,Four-Door Car,Medsize
TC69546,Arizona,14376.55039,No,Premium,College,2/26/11,Employed,M,70341,Rural,Married,179,11,43,0,3,Personal Auto,Personal L3,Offer4,Branch,253.511935,SUV,Medsize
LR27773,California,5329.075482,No,Basic,Bachelor,2/21/11,Employed,F,43671,Urban,Married,67,6,67,0,3,Corporate Auto,Corporate L2,Offer3,Agent,190.649902,Four-Door Car,Medsize
OK86731,Oregon,4510.194071,No,Basic,College,2/25/11,Employed,M,44230,Suburban,Married,114,2,45,0,1,Personal Auto,Personal L3,Offer4,Web,738.222494,Sports Car,Medsize
CA54112,Nevada,15119.55539,No,Basic,Doctor,2/25/11,Employed,M,47725,Rural,Married,63,10,66,0,2,Personal Auto,Personal L1,Offer2,Call Center,142.205246,Two-Door Car,Medsize
NB81923,Washington,7294.492993,No,Basic,College,2/24/11,Unemployed,F,0,Suburban,Single,113,12,66,2,7,Personal Auto,Personal L3,Offer1,Call Center,733.737214,Sports Car,Medsize
FG16885,Arizona,15814.74557,No,Premium,College,2/27/11,Unemployed,M,0,Suburban,Single,146,7,50,0,2,Personal Auto,Personal L2,Offer2,Web,1055.43784,SUV,Medsize
FK97285,California,3732.305945,No,Extended,High School or Below,2/26/11,Employed,F,75774,Suburban,Married,92,30,55,1,1,Corporate Auto,Corporate L2,Offer2,Web,441.6,Four-Door Car,Medsize
XN32623,Oregon,5638.150224,No,Basic,Bachelor,2/21/11,Employed,M,85896,Rural,Married,70,28,27,0,3,Personal Auto,Personal L3,Offer2,Call Center,48.629646,Four-Door Car,Medsize
KR87696,California,3439.089657,No,Extended,College,2/23/11,Employed,F,98278,Urban,Married,85,26,60,0,1,Personal Auto,Personal L3,Offer4,Branch,367.577872,Four-Door Car,Medsize
PM63319,Washington,4529.976333,No,Basic,College,2/22/11,Unemployed,F,0,Suburban,Single,65,7,67,0,7,Personal Auto,Personal L1,Offer1,Agent,438.369382,Four-Door Car,Medsize
LQ76461,Oregon,5170.450306,No,Basic,High School or Below,2/26/11,Employed,F,35334,Suburban,Married,65,29,31,0,4,Personal Auto,Personal L2,Offer4,Web,468.0,Four-Door Car,Small
YM24654,Washington,17966.28765,No,Basic,High School or Below,2/23/11,Unemployed,F,0,Suburban,Single,70,15,44,0,2,Personal Auto,Personal L3,Offer2,Agent,504.0,Four-Door Car,Medsize
OP60201,Oregon,2203.439795,No,Basic,College,2/26/11,Unemployed,M,0,Suburban,Single,72,33,6,2,1,Personal Auto,Personal L3,Offer1,Call Center,518.715288,Four-Door Car,Medsize
FQ66070,California,8491.020256,No,Basic,College,2/24/11,Employed,M,62076,Urban,Married,71,25,82,0,2,Personal Auto,Personal L2,Offer3,Branch,227.225113,Four-Door Car,Medsize
YQ44187,Oregon,2545.220272,No,Basic,Bachelor,2/26/11,Employed,F,26746,Rural,Single,66,20,41,0,1,Personal Auto,Personal L2,Offer1,Agent,165.75305,Two-Door Car,Medsize
XO90806,California,8406.763319,No,Basic,College,2/24/11,Employed,F,67128,Urban,Married,105,33,90,0,4,Personal Auto,Personal L3,Offer1,Agent,339.017729,SUV,Small
JJ66819,Oregon,2989.963139,No,Basic,Bachelor,2/21/11,Employed,F,79867,Rural,Divorced,74,25,76,1,1,Personal Auto,Personal L2,Offer1,Branch,78.172321,Four-Door Car,Small
HX72126,Nevada,21112.53624,No,Extended,Bachelor,2/22/11,Unemployed,F,0,Rural,Married,81,12,59,0,2,Personal Auto,Personal L3,Offer3,Branch,136.848554,Four-Door Car,Medsize
LW12893,California,7911.626107,No,Basic,High School or Below,2/25/11,Employed,F,43916,Suburban,Divorced,68,10,59,2,2,Personal Auto,Personal L2,Offer2,Call Center,326.4,Four-Door Car,Small
UL90124,Oregon,5038.979968,No,Extended,High School or Below,2/21/11,Employed,F,72919,Suburban,Married,130,20,22,5,1,Personal Auto,Personal L3,Offer4,Agent,936.0,SUV,Small
RV22056,Oregon,4971.353586,No,Extended,Bachelor,2/21/11,Employed,F,98784,Rural,Married,124,7,36,1,1,Personal Auto,Personal L3,Offer2,Web,155.412984,Sports Car,Medsize
TN51356,Oregon,2450.880954,No,Basic,Bachelor,2/21/11,Employed,M,82695,Urban,Divorced,62,10,39,0,1,Personal Auto,Personal L2,Offer3,Web,217.945243,Four-Door Car,Medsize
QJ21876,California,5666.69628,No,Premium,College,2/26/11,Employed,F,48156,Suburban,Divorced,143,9,20,0,1,Personal Auto,Personal L3,Offer1,Web,686.4,SUV,Medsize
QI31659,California,16953.08411,No,Basic,Bachelor,2/26/11,Employed,F,76797,Urban,Single,71,22,2,0,2,Personal Auto,Personal L3,Offer2,Call Center,234.771653,Four-Door Car,Medsize
ID40186,Oregon,12904.94336,No,Premium,Bachelor,2/27/11,Employed,F,27778,Suburban,Divorced,109,30,14,0,2,Personal Auto,Personal L3,Offer1,Agent,523.2,Four-Door Car,Large
QJ22057,Nevada,4454.104455,No,Basic,College,2/22/11,Unemployed,F,0,Suburban,Single,68,5,72,1,3,Personal Auto,Personal L3,Offer1,Branch,326.4,Four-Door Car,Large
XY91562,Oregon,7707.806541,No,Premium,College,2/24/11,Unemployed,F,0,Suburban,Single,113,0,11,0,3,Personal Auto,Personal L3,Offer1,Agent,542.4,Four-Door Car,Medsize
GW14698,Arizona,4882.493829,No,Basic,College,2/28/11,Employed,F,80604,Urban,Married,61,22,86,0,3,Corporate Auto,Corporate L3,Offer4,Web,255.982609,Four-Door Car,Medsize
HA45220,California,5258.251562,No,Basic,High School or Below,2/26/11,Employed,F,37874,Rural,Married,65,30,65,0,8,Corporate Auto,Corporate L3,Offer1,Branch,41.016038,Four-Door Car,Large
BZ85280,Oregon,7284.262288,No,Basic,College,2/23/11,Medical Leave,M,10334,Urban,Married,64,5,80,0,2,Personal Auto,Personal L1,Offer3,Agent,296.962938,Four-Door Car,Medsize
BL93527,Arizona,2728.03759,No,Basic,High School or Below,2/27/11,Employed,M,44025,Suburban,Single,69,0,75,0,1,Personal Auto,Personal L3,Offer1,Branch,331.2,Two-Door Car,Medsize
GD17919,Arizona,14455.86021,No,Extended,College,2/21/11,Unemployed,F,0,Suburban,Single,78,2,63,0,2,Special Auto,Special L2,Offer1,Call Center,561.6,Four-Door Car,Medsize
DO80363,Arizona,3923.265453,No,Premium,High School or Below,2/27/11,Unemployed,M,0,Suburban,Single,108,2,38,0,1,Personal Auto,Personal L2,Offer3,Branch,912.581597,Four-Door Car,Small
OU78642,Arizona,7583.56435,No,Basic,Master,2/27/11,Employed,F,81568,Urban,Married,186,0,73,0,1,Personal Auto,Personal L3,Offer2,Web,737.442295,Luxury SUV,Medsize
XZ54522,Nevada,8810.89555,No,Premium,Bachelor,2/25/11,Employed,F,76266,Rural,Single,110,24,88,1,3,Personal Auto,Personal L1,Offer1,Branch,155.708627,Two-Door Car,Medsize
YB66933,Washington,5382.752045,No,Basic,Bachelor,2/26/11,Employed,F,77552,Rural,Divorced,68,33,76,1,7,Corporate Auto,Corporate L3,Offer1,Call Center,45.215059,Four-Door Car,Medsize
SX95355,Oregon,5849.486464,No,Basic,Bachelor,2/27/11,Employed,F,67511,Suburban,Married,73,3,5,0,8,Personal Auto,Personal L3,Offer3,Call Center,350.4,Four-Door Car,Small
PA18731,Oregon,9501.005425,No,Basic,College,2/26/11,Employed,F,46855,Urban,Married,119,13,94,0,9,Personal Auto,Personal L3,Offer3,Branch,472.391125,SUV,Small
IC51895,Arizona,10970.13221,No,Extended,College,2/27/11,Employed,F,38873,Suburban,Married,92,6,33,0,2,Personal Auto,Personal L2,Offer2,Branch,599.811172,Two-Door Car,Medsize
XA27536,Washington,3611.183505,No,Extended,College,2/21/11,Employed,M,63329,Suburban,Divorced,92,33,87,0,1,Personal Auto,Personal L3,Offer1,Web,441.6,Four-Door Car,Medsize
HU72679,Oregon,9635.58373,No,Basic,Doctor,2/27/11,Employed,M,90334,Urban,Divorced,119,4,46,0,9,Corporate Auto,Corporate L3,Offer3,Branch,423.785148,SUV,Medsize
LY17372,Arizona,5112.306584,No,Extended,College,2/28/11,Employed,M,44743,Suburban,Divorced,137,16,55,4,1,Personal Auto,Personal L3,Offer1,Branch,741.300032,SUV,Small
YF38355,Washington,8106.221539,No,Basic,Master,2/25/11,Employed,M,81580,Suburban,Divorced,101,2,56,0,6,Personal Auto,Personal L3,Offer2,Web,633.439417,SUV,Medsize
MO63575,Oregon,4334.064096,Yes,Extended,Bachelor,2/27/11,Retired,F,23904,Suburban,Single,123,1,67,3,1,Corporate Auto,Corporate L3,Offer1,Agent,590.4,SUV,Medsize
BV16459,Oregon,6677.418103,No,Extended,College,2/22/11,Unemployed,M,0,Urban,Married,97,10,77,1,9,Personal Auto,Personal L3,Offer3,Call Center,251.63901,Two-Door Car,Medsize
YV93784,Arizona,8973.110905,No,Basic,Master,2/21/11,Employed,F,69736,Urban,Married,111,11,7,0,3,Personal Auto,Personal L3,Offer1,Branch,424.424732,SUV,Medsize
PW31239,Oregon,4282.947971,Yes,Basic,College,2/26/11,Employed,F,40864,Rural,Married,109,16,70,1,1,Personal Auto,Personal L3,Offer1,Agent,166.937747,SUV,Medsize
GB12561,Oregon,7276.340609,No,Basic,College,2/27/11,Unemployed,F,0,Suburban,Single,108,11,84,2,3,Corporate Auto,Corporate L3,Offer1,Agent,777.6,Sports Car,Medsize
DY18947,Arizona,9152.489511,No,Premium,High School or Below,2/21/11,Employed,F,60423,Rural,Married,114,23,44,0,9,Personal Auto,Personal L3,Offer1,Call Center,137.611531,Four-Door Car,Medsize
FM38725,Oregon,2432.169223,No,Basic,High School or Below,2/21/11,Unemployed,F,0,Suburban,Single,69,2,50,0,1,Personal Auto,Personal L3,Offer4,Web,764.201478,Four-Door Car,Medsize
DH95491,California,2229.361773,No,Basic,High School or Below,2/26/11,Unemployed,M,0,Suburban,Married,61,27,57,0,1,Personal Auto,Personal L3,Offer2,Call Center,292.8,Four-Door Car,Medsize
LY14355,Washington,2935.988346,No,Basic,High School or Below,2/27/11,Employed,F,73847,Suburban,Married,73,34,51,1,1,Personal Auto,Personal L2,Offer2,Web,350.4,Two-Door Car,Small
MB60322,Arizona,5332.462694,Yes,Basic,Doctor,2/22/11,Employed,F,68931,Urban,Married,66,32,30,0,7,Special Auto,Special L2,Offer2,Branch,309.577946,Four-Door Car,Medsize
FS97588,Oregon,5475.337618,No,Basic,Bachelor,2/22/11,Employed,F,88251,Urban,Married,68,3,2,0,3,Personal Auto,Personal L3,Offer4,Branch,267.214383,Four-Door Car,Medsize
OX73233,Oregon,2274.647023,No,Basic,College,2/26/11,Unemployed,F,0,Suburban,Single,65,21,40,0,1,Corporate Auto,Corporate L3,Offer3,Web,468.0,Two-Door Car,Small
CD71502,Arizona,3664.22055,No,Basic,High School or Below,2/28/11,Unemployed,M,0,Suburban,Divorced,103,8,75,0,1,Personal Auto,Personal L3,Offer1,Branch,642.773149,SUV,Medsize
XX37955,Nevada,14002.37819,No,Basic,College,2/22/11,Employed,M,67627,Suburban,Married,117,5,43,0,2,Corporate Auto,Corporate L2,Offer4,Call Center,561.6,SUV,Medsize
WI14444,California,5638.543833,No,Basic,High School or Below,2/27/11,Employed,F,74286,Urban,Married,70,27,0,0,3,Personal Auto,Personal L1,Offer4,Agent,277.585067,Two-Door Car,Medsize
HF62608,Oregon,6753.428413,No,Extended,College,2/27/11,Employed,F,44213,Rural,Single,85,15,58,0,3,Personal Auto,Personal L3,Offer1,Branch,77.523904,Four-Door Car,Medsize
SF15712,Oregon,3903.802262,No,Extended,High School or Below,2/21/11,Employed,M,51833,Rural,Divorced,99,1,18,0,1,Personal Auto,Personal L3,Offer3,Agent,190.509609,Four-Door Car,Medsize
EZ41764,California,2498.963061,No,Basic,Bachelor,2/26/11,Employed,M,76792,Suburban,Married,62,12,27,0,1,Personal Auto,Personal L2,Offer3,Agent,297.6,Four-Door Car,Medsize
BD58297,California,2862.563059,No,Basic,Bachelor,2/27/11,Employed,F,76356,Suburban,Married,71,4,61,2,1,Personal Auto,Personal L3,Offer3,Branch,340.8,Two-Door Car,Medsize
LZ89104,Oregon,7143.035873,No,Extended,High School or Below,2/23/11,Employed,M,59789,Suburban,Married,90,9,81,0,3,Personal Auto,Personal L3,Offer4,Agent,527.539078,Four-Door Car,Large
RQ77476,Oregon,20461.1545,No,Premium,Bachelor,2/26/11,Employed,M,87502,Urban,Married,102,20,28,0,2,Personal Auto,Personal L3,Offer2,Branch,421.111226,Four-Door Car,Medsize
EH86912,California,8420.43119,No,Basic,College,2/27/11,Disabled,M,28617,Suburban,Married,112,20,57,0,9,Personal Auto,Personal L2,Offer3,Agent,797.595611,SUV,Medsize
MW80236,Washington,7919.832069,No,Basic,Master,2/21/11,Unemployed,M,0,Suburban,Married,70,13,18,0,2,Personal Auto,Personal L1,Offer1,Agent,336.0,Four-Door Car,Medsize
MK56815,California,9591.232645,No,Premium,College,2/25/11,Employed,M,54538,Urban,Married,119,32,63,0,6,Personal Auto,Personal L3,Offer1,Call Center,507.799325,Four-Door Car,Medsize
UK86050,Arizona,7887.964945,No,Basic,High School or Below,2/24/11,Employed,F,76590,Urban,Divorced,65,0,91,0,2,Personal Auto,Personal L3,Offer1,Agent,183.293091,Four-Door Car,Large
QO16222,California,6383.611136,No,Basic,College,2/27/11,Unemployed,F,0,Suburban,Single,196,13,74,2,1,Personal Auto,Personal L3,Offer2,Call Center,2327.166394,Luxury SUV,Small
FG31425,Arizona,2530.810167,No,Basic,College,2/21/11,Employed,F,37811,Suburban,Married,63,25,14,0,1,Special Auto,Special L2,Offer4,Agent,365.002909,Four-Door Car,Medsize
LC23144,California,8478.30421,No,Basic,High School or Below,2/28/11,Medical Leave,F,13870,Suburban,Married,109,1,78,0,5,Personal Auto,Personal L3,Offer3,Web,550.430985,SUV,Medsize
TK61994,Oregon,6104.501453,No,Extended,College,2/28/11,Disabled,F,18690,Rural,Married,80,10,63,0,5,Personal Auto,Personal L2,Offer1,Agent,18.192921,Four-Door Car,Medsize
KL65897,California,6331.338496,No,Extended,Bachelor,2/21/11,Unemployed,F,0,Rural,Married,87,3,82,0,3,Personal Auto,Personal L2,Offer1,Branch,94.714302,Two-Door Car,Medsize
SF11920,Arizona,5607.253592,No,Basic,College,2/25/11,Employed,F,39507,Urban,Married,70,32,17,0,5,Corporate Auto,Corporate L1,Offer1,Web,283.743206,Two-Door Car,Medsize
WP58797,Oregon,3936.785538,No,Basic,Bachelor,2/28/11,Disabled,M,19245,Suburban,Married,106,28,61,0,1,Personal Auto,Personal L3,Offer3,Web,508.8,SUV,Large
KD63903,Arizona,8586.662939,No,Basic,College,2/27/11,Unemployed,M,0,Suburban,Married,118,6,32,0,5,Personal Auto,Personal L1,Offer3,Call Center,566.4,SUV,Medsize
GV62858,California,4091.934934,No,Premium,Bachelor,2/23/11,Employed,F,38692,Suburban,Married,102,16,8,0,1,Personal Auto,Personal L3,Offer1,Web,502.443591,Four-Door Car,Medsize
LU30834,Oregon,14230.3242,No,Basic,Bachelor,2/22/11,Employed,F,78046,Suburban,Divorced,119,22,91,2,2,Personal Auto,Personal L3,Offer1,Call Center,759.119999,SUV,Small
NB57112,Oregon,8104.503269,No,Basic,Bachelor,2/22/11,Unemployed,F,0,Suburban,Single,117,24,8,1,6,Personal Auto,Personal L2,Offer2,Agent,842.4,Sports Car,Medsize
FV92759,Oregon,2004.350666,Yes,Basic,College,2/22/11,Unemployed,F,0,Suburban,Divorced,66,16,35,4,1,Personal Auto,Personal L3,Offer1,Branch,316.8,Four-Door Car,Small
YW85018,Nevada,2810.464447,Yes,Basic,Bachelor,2/27/11,Employed,M,26790,Suburban,Married,71,4,41,0,1,Personal Auto,Personal L1,Offer2,Agent,340.8,Two-Door Car,Medsize
JT69863,Arizona,2410.105206,No,Basic,Bachelor,2/23/11,Medical Leave,M,16258,Suburban,Married,64,13,84,0,1,Personal Auto,Personal L2,Offer3,Branch,307.2,Two-Door Car,Medsize
VJ24328,Oregon,2599.04158,No,Basic,High School or Below,2/21/11,Employed,M,53021,Suburban,Married,68,28,71,4,1,Personal Auto,Personal L2,Offer1,Agent,326.4,Four-Door Car,Medsize
ND71187,Arizona,9487.721906,No,Extended,Master,2/26/11,Employed,M,56233,Suburban,Married,79,30,61,0,2,Corporate Auto,Corporate L2,Offer1,Agent,558.746277,Four-Door Car,Large
SN21895,Arizona,6411.117312,No,Extended,Bachelor,2/27/11,Medical Leave,F,13088,Suburban,Married,82,29,77,0,3,Personal Auto,Personal L3,Offer1,Agent,393.6,Four-Door Car,Small
CN30964,California,6685.797205,No,Extended,Bachelor,2/26/11,Employed,F,31517,Suburban,Married,84,33,74,2,3,Personal Auto,Personal L3,Offer4,Agent,604.8,Two-Door Car,Small
RL28918,California,16504.96173,No,Basic,High School or Below,2/21/11,Employed,M,42148,Urban,Married,104,4,29,0,2,Personal Auto,Personal L1,Offer3,Branch,366.978793,SUV,Small
QR53727,Arizona,7974.390276,No,Basic,High School or Below,2/28/11,Unemployed,F,0,Suburban,Single,109,5,64,0,4,Personal Auto,Personal L3,Offer1,Web,523.2,SUV,Medsize
UD77728,Arizona,5657.806998,No,Basic,Bachelor,2/26/11,Employed,F,23550,Urban,Married,72,17,3,0,3,Personal Auto,Personal L3,Offer2,Agent,222.751524,Four-Door Car,Medsize
IP65887,Oregon,38410.59556,No,Basic,Bachelor,2/26/11,Employed,F,71644,Suburban,Married,105,19,83,0,2,Corporate Auto,Corporate L3,Offer1,Call Center,504.0,SUV,Medsize
QG83213,California,6559.34766,No,Extended,College,2/27/11,Unemployed,M,0,Suburban,Single,94,7,8,0,6,Personal Auto,Personal L2,Offer2,Agent,451.2,Four-Door Car,Small
SA40041,Washington,5749.883799,No,Basic,Bachelor,2/22/11,Employed,F,22814,Suburban,Divorced,73,16,59,0,9,Personal Auto,Personal L3,Offer2,Agent,360.773462,Four-Door Car,Small
MC36247,Oregon,16473.16905,Yes,Basic,Bachelor,2/24/11,Retired,M,22828,Suburban,Married,106,11,54,0,2,Personal Auto,Personal L2,Offer1,Agent,508.8,SUV,Medsize
FO13070,California,5780.182197,Yes,Basic,High School or Below,2/26/11,Employed,M,51066,Suburban,Single,74,23,0,0,8,Personal Auto,Personal L2,Offer2,Call Center,787.993313,Four-Door Car,Medsize
VL97142,Oregon,26200.83423,No,Basic,College,2/22/11,Employed,M,68507,Rural,Married,110,5,29,0,2,Personal Auto,Personal L2,Offer3,Agent,140.196942,SUV,Medsize
TL18087,Washington,3059.282091,No,Extended,Bachelor,2/27/11,Employed,M,65083,Suburban,Married,77,30,68,0,1,Personal Auto,Personal L2,Offer2,Web,369.6,Four-Door Car,Medsize
MB63131,Oregon,4652.886703,No,Basic,Bachelor,2/28/11,Unemployed,F,0,Suburban,Married,64,5,18,1,6,Corporate Auto,Corporate L2,Offer1,Call Center,307.2,Four-Door Car,Medsize
LO17953,Oregon,5219.199247,No,Basic,Doctor,2/27/11,Employed,F,38704,Rural,Married,65,10,28,0,9,Personal Auto,Personal L3,Offer2,Branch,9.716628,Four-Door Car,Large
YD45065,Oregon,8714.922135,Yes,Basic,College,2/21/11,Unemployed,F,0,Suburban,Divorced,118,14,64,0,4,Personal Auto,Personal L3,Offer1,Agent,566.4,SUV,Medsize
LU63980,Nevada,2219.995914,No,Basic,College,2/22/11,Unemployed,M,0,Suburban,Married,62,0,83,0,1,Personal Auto,Personal L1,Offer1,Web,297.6,Two-Door Car,Large
QJ22615,Arizona,4881.299084,No,Basic,Master,2/21/11,Employed,F,37998,Suburban,Married,61,26,27,0,7,Special Auto,Special L3,Offer2,Call Center,292.8,Four-Door Car,Medsize
RT22532,Arizona,3954.344534,Yes,Basic,Bachelor,2/25/11,Disabled,M,18375,Suburban,Married,103,8,50,0,1,Personal Auto,Personal L1,Offer1,Branch,535.080276,Sports Car,Large
XR17548,Oregon,5064.127663,No,Basic,High School or Below,2/22/11,Employed,M,78735,Urban,Married,63,32,53,1,6,Personal Auto,Personal L1,Offer2,Branch,225.558918,Four-Door Car,Medsize
VD19899,California,27542.36956,No,Premium,Doctor,2/28/11,Employed,F,50494,Urban,Married,114,19,15,0,2,Personal Auto,Personal L3,Offer2,Call Center,491.322893,Two-Door Car,Medsize
SP93911,California,8828.933996,No,Premium,High School or Below,2/23/11,Employed,F,86721,Urban,Divorced,110,20,99,1,3,Corporate Auto,Corporate L1,Offer1,Agent,372.594847,Two-Door Car,Medsize
MZ30958,Nevada,6715.59268,No,Extended,High School or Below,2/25/11,Retired,M,21835,Suburban,Married,90,6,78,0,7,Corporate Auto,Corporate L2,Offer1,Agent,432.0,Two-Door Car,Medsize
FU55433,Arizona,2671.817549,No,Basic,High School or Below,2/24/11,Employed,M,62452,Suburban,Married,67,1,9,0,1,Corporate Auto,Corporate L2,Offer2,Branch,407.776546,Two-Door Car,Medsize
NL17031,Washington,2972.459706,No,Extended,High School or Below,2/28/11,Unemployed,M,0,Suburban,Single,84,31,28,0,1,Personal Auto,Personal L3,Offer2,Agent,604.8,Two-Door Car,Medsize
VI12468,Oregon,35013.54166,No,Extended,Bachelor,2/24/11,Unemployed,F,0,Urban,Married,133,1,85,0,2,Personal Auto,Personal L2,Offer2,Branch,532.747291,SUV,Medsize
RC44077,California,2810.464447,Yes,Basic,Bachelor,2/27/11,Employed,M,26790,Suburban,Married,71,4,41,0,1,Personal Auto,Personal L3,Offer2,Agent,340.8,Two-Door Car,Medsize
MC48570,Arizona,2470.441268,No,Basic,Doctor,2/26/11,Disabled,F,18661,Urban,Married,62,13,74,0,1,Personal Auto,Personal L2,Offer2,Web,196.879475,Two-Door Car,Medsize
QT26393,California,2446.911045,No,Basic,Bachelor,2/24/11,Medical Leave,M,29152,Urban,Divorced,67,24,72,0,1,Personal Auto,Personal L3,Offer4,Agent,255.079807,Two-Door Car,Medsize
HU81007,Oregon,8196.077584,No,Basic,Bachelor,2/28/11,Disabled,F,21706,Suburban,Divorced,108,19,28,0,3,Personal Auto,Personal L3,Offer1,Agent,518.4,SUV,Medsize
